,Unnamed: 0,twitterid,Date,User,Tweet,source,likes,replycount,retweets
1521,21,1.23E+18,26-02-2020,FrankConniff,"Millie health tip: to avoid the coronavirus, never leave your apartment. https://t.co/2xHqqpzOkC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",398,16,19
1522,22,1.23E+18,26-02-2020,MarTheResister,"Stock market is crashing, Trump keeps downplaying the health crises, Pence attends CPAC instead of focusing on Coronavirus issues.

What is it going to take for the Republicans to speak up &amp; demand action?

How many people need to die or go broke before we get serious response?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",422,65,186
1523,23,1.23E+18,26-02-2020,NCDCgov,"The Honourable Minister of Health has announced a confirmed coronavirus disease (COVID-19) case in Lagos State

The case, which was confirmed on the 27th of February 2020, is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020 https://t.co/r6uJfeIUhv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4480,738,5856
1524,24,1.23E+18,26-02-2020,piersmorgan,Jeez.. imagine if Premier League fixtures get wiped out by coronavirus before Liverpool's won it. https://t.co/qZGSER4ls3,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1426,207,148
1525,25,1.23E+18,26-02-2020,BettyBowers,"The coronavirus is spreading, the stock market is tanking, so, of course, Trump spends today consulting with people whose only skill is flattering him. #TrumpVirus https://t.co/bl7rN7aIPU","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",564,68,196
1526,26,1.23E+18,26-02-2020,udiWertheimer,"coronavirus is bullish for “crypto”, because it doesn’t matter if the economy shuts down... we weren’t doing anything economically useful anyway and none of us were planning on having real-world clients or real-world use","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",528,21,53
1527,27,1.23E+18,26-02-2020,DrEOEhanire,"The Federal Ministry of Health @FMoHNigeria has confirmed a coronavirus disease #COVID19 case in Lagos State.
The case, which was confirmed on the 27th of February 2020, is the first case to be reported in Nigeria since the beginning of the outbreak in China in January 2020. https://t.co/cMf3NnkU0x","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",810,152,1296
1528,28,1.23E+18,26-02-2020,duty2warn,"Trump adds Kudlow and Mnuchin to his burgeoning coronavirus task force. Spare no expense and ""only the best"" when the health and welfare of Americans are at stake.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",384,53,108
1529,29,1.23E+18,26-02-2020,JohnRMoffitt,"Lets watch a #pandemic model. 

1. Why the CDC is concerned.

2. Why Trump has zero fucks to give (too stupid to understand and too narcissistic to care).

Take a watch! #MustSee https://t.co/wgF2mxIJ1Z","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",354,22,268
1530,30,1.23E+18,26-02-2020,samlymatters,I just realized we're eventually going to develop a vaccine for coronavirus and then some white woman in Los Feliz who describes herself as an empath is going to refuse to give it to her kids so it won't matter,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",765,7,81
1531,31,1.23E+18,26-02-2020,TroyBakerVA,"How to avoid #coronavirus .
Why you should never reuse a condom.
And we teach you how to speak “Elsewherian”.

It’s Zombie Nation.
It’s Thursday. 
It’s Retro Replay.

LIVE CHAT @ 3:30pm PST
NEW EP AIRS @ 4pm PST

https://t.co/v1kd0rAZUE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",623,25,51
1532,32,1.23E+18,26-02-2020,DrEricDing,Fantastic move by the CDC! “CDC will now allow clinicians or public health officials test individuals suspected of having #COVID19. The new guidelines appear to place more authority in the hands of local health practitioners.” Great start. https://t.co/lb541UJ6Wb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",703,45,281
1533,33,1.23E+18,26-02-2020,ACTBrigitte,"CoronaVirus has only proven that President Trump is a genius.

He's been demanding that we bring back manufacturing jobs from China to the US for YEARS.

Now we have a crisis because all of our medical equipment is produced in China.

America should have listened!

#TrumpVirus","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2356,120,818
1534,34,1.23E+18,26-02-2020,notcapnamerica,"What was the point of Trump announcing he was putting Pence in charge of the Coronavirus? 

Was that supposed to instill confidence? 

I’m lost.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",317,104,22
1535,35,1.23E+18,25-02-2020,CNNPolitics,"Tom Steyer slams President Trump's response to the coronavirus: ""The President has already blown this. ... He's the president of the United States. His job is to protect the health and safety of American citizens, first and foremost, and he's failed in his basic duty"" https://t.co/nnmtQBO4Ht","<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",663,174,238
1536,36,1.23E+18,25-02-2020,SethAbramson,"Yesterday, there were 60 U.S. cases of Coronavirus, including 1 discretely identified case in CA; Trump came out and falsely said there were ""15"" and we were headed to ""zero.""

Today, CA said it *alone* has 28 cases. Please listen to the CDC and state health officials, NOT TRUMP.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",35342,544,11075
1537,37,1.23E+18,25-02-2020,hannahyeoh,"I agree with @Ambiga_S on snap polls being the absolute last option - many of us who have not stopped working since May 2018 have no physical, mental and financial strength to have another snap election. Timing too - economy &amp; Covid-19. https://t.co/7GoJIkEWpQ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",665,73,176
1538,38,1.23E+18,25-02-2020,littledeekay,"The worst person to have in the Oval Office when there is a pandemic is an ignorant, illiterate, lying, self-centered narcissist who only cares about his own fame.

MAGA folks, you made a huge mistake, and we are all going to pay for it. #COVIDー19 #TrumpVirus","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",385,20,79
1539,39,1.23E+18,25-02-2020,ACTBrigitte,"The CoronaVirus started in China, a country President Trump has been exceptionally hard on.

Our President is also known for being a germaphobe.

He's the PERFECT person to take on the job of keeping America safe from this virus.

Enough of the RIDICULOUS propaganda!

#TrumpVirus","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",663,57,225
1540,40,1.23E+18,25-02-2020,Amy_Siskind,"OMG!  Trump is Xi all over again:
“A whistleblower alleges that some federal employees were sent to work at coronavirus quarantine locations in California without adequate safety protocols and then flew back home on commercial airplanes.” https://t.co/Hmv2w4LmAO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",659,28,356
1541,41,1.23E+18,25-02-2020,benbritten,"The thing about all the overseas devs I know thinking about cancelling their #GDC2020 plans: they are not afraid of catching COVID (we all know we are gonna get it at some point), they are afraid of catching it in the USA. Nobody wants to be stuck in the US health system.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",743,13,168
1542,42,1.23E+18,25-02-2020,MysterySolvent,"Did I just hear Mnuchin and Kudlow have been appointed by Pence to be on the Coronavirus team? Are they going to pay it to go away?
What is their role or title on the team? 
#Pencedemic 🦠 
#TrumpVirus","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1990,424,674
1543,43,1.23E+18,25-02-2020,eugenegu,"This would be especially helpful in cases of mild disease, which occurs in up to 80% of coronavirus cases. Rather than going to the hospital to get tested and risk spreading the coronavirus to others or catching it themselves, patients with mild symptoms should be tested at home.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",452,19,99
1544,44,1.23E+18,25-02-2020,Disneyland2go,"goofy decided to get coronavirus and die, for financial reasons","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7053,27,951
1545,45,1.23E+18,25-02-2020,RVAwonk,"Facebook is banning ads that promise to cure or prevent coronavirus, or that attempt to ""create a sense of urgency"" about it. https://t.co/hiAY7oxRkX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",521,114,237
1546,46,1.23E+18,25-02-2020,DrDenaGrayson,"As I suspected, the 1st “community spread” of #coronavirus in the US arose from infection via workers who were exposed to evacuees with #COVID19.

All because Trump’s @HHSGov didn’t properly train or protect its workers, risking us all.

TOTAL INCOMPETENCE.🤬

@thespybrief https://t.co/YMY2Gff7M6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3604,125,2032
1547,47,1.23E+18,25-02-2020,cher,"Obama:Ebola epidemic and other deadly diseases are 'security threat’s.PRES OBAMA’S EDUCATED,NON POLITICAL RESPONSE 2 PANDEMICS HE FACED.PRES OBAMA DIDN’T TRY 2 SAVE STOCK MARKET BEFORE LIVES.
JOE BIDEN IS ONLY CANDIDATE WHO HAS HAD ANY PANDEMIC EXPERIENCE  https://t.co/KlMaIcl0Ns","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",848,110,122
1548,48,1.23E+18,25-02-2020,kylegriffin1,"The White House has moved to tighten control of coronavirus messaging by government health officials and scientists, directing them to coordinate all statements and public appearances with the office of Mike Pence, according to several officials.
https://t.co/cFJWOyNY9d","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",908,488,674
1549,49,1.23E+18,25-02-2020,rabiasquared,I'm wondering if a pandemic + market crash will be enough for him to just walk away and resign https://t.co/9HQu9Z0Ige,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",716,157,50
1550,50,1.23E+18,25-02-2020,ChuckWendig,"WHEW, I am glad with the market crashing and a pandemic at our door, we are at least comforted by strong leadershiaahahaha yeah I can’t do it I can’t even joke about it what the fuck is happening https://t.co/z0PUfI2EoY","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",909,18,153
1551,51,1.23E+18,25-02-2020,eugenegu,"The CDC should make coronavirus test kits widely available not just for large academic medical centers but also for telemedicine providers like me. That way, we can ship them to our patients who report coronavirus symptoms and have them tested at home without endangering others.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",834,28,188
1552,52,1.23E+18,25-02-2020,lanechanged,"People on Twitter who keep saying the flu is still more dangerous than Coronavirus:

There is no vaccine for Covid-19.

It appears to be more communicable than flu.

It has a higher death rate proportionate to the people affected by it.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",368,54,90
1553,53,1.23E+18,24-02-2020,tressiemcphd,*whispers* I don’t actually know what the coronavirus does. I’ve just been retweeting things.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",315,21,19
1554,54,1.23E+18,24-02-2020,ProudSocialist,"The coronavirus has caused the stock market to drop 3,581 points in a week &amp; if there is a big outbreak in the U.S. it may cause a recession. So now that we know the impact public health emergencies have on the economy are the capitalists ready to support #MedicareForAll yet? 🙄","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1716,73,488
1555,55,1.23E+18,24-02-2020,josh_wingrove,"Trump says the Coronavirus could get worse before it gets better, or that it could just go away. Nobody knows, Trump says.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",494,74,132
1556,56,1.23E+18,24-02-2020,girlsreallyrule,"Pence has added Mnuchin a Larry Kudlow to his make-believe Coronavirus task force. Yes, this Larry Kudlow that went on a show last week seeming intoxicated. 

What a joke. https://t.co/pCFCvMtb1B","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1674,237,783
1557,57,1.23E+18,24-02-2020,OlgaNYC1211,"This is what @realDonaldTrump is focusing on while our markets our tanking, Russia/Turkey are edging to war, coronavirus is spreading like wildfire, whistleblower gets threatened to be fired/reassigned for voicing concerns of handling of coronavirus victims.  But text messages https://t.co/qBwfjCa2C6","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",580,19,356
1558,58,1.23E+18,24-02-2020,PalmerReport,"The economy is crashing, a pandemic is coming, the United States is on the verge of crisis, and Donald Trump is busy hanging out with Diamond and Silk.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4777,333,1659
1559,59,1.23E+18,24-02-2020,WilDonnelly,Coronavirus could spread must faster here than in other countries due to the absence of universal health care. Uninsured Americans have a reason to hide that they are ill since the risks of dying are low and the costs of being treated are high. Just what the virus needs to spread,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",457,26,221
1560,60,1.23E+18,24-02-2020,StayWonked,"This #coronavirus pandemic is the strongest argument for universal health care. 

What happens when just 1 of the 44 million uninsured Americans catch the virus but can’t afford the treatment?

Elections matter. Our health, safety and security are at stake. 

#M4A #TrumpVirus","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1720,68,551
